,bop date,eop date,day count,bop RSP price,eop RSP price,,,bop SPY price,eop SPY price,,,,,,,eop SPY / eop RSP,bop SPY / RSP moving avg,eop SPY / RSP moving avg,current position,new position,bop RSP shares,eop RSP shares,eop RSP shares bought,eop RSP shares sold,eop RSP shares traded,bop SPY shares,eop SPY shares,eop SPY shares bought,eop SPY shares sold,eop SPY shares traded,RSP daily commission,SPY daily commission,daily total commissions,RSP cop,RSP pct cop,RSP daily position pnl,SPY cop,SPY pct cop,SPY daily position pnl,daily position pnl,short RSP investment amount,long RSP investment amount,RSP investment amount,daily RSP borrow cost,short SPY investment amount,long SPY investment amount,SPY investment amount,daily SPY borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
594,5/15/2026,5/18/2026,3,201.56,202.8,1.304012346,0.61%,739.17,738.65,1.575652211,-0.07%,-0.68%,18.92%,-0.68%,18.92%,3.642258383,3.569138884,3.577375454,1,1,496.1301846,493.0966469,0,3.033537618,-3.033537618,-135.2868758,-135.382116,0,0.095240202,-0.095240202,-0.015167688,-0.000476201,-0.015643889,1.24,0.006133168,615.2014289,-0.52,-0.000703739,70.34917543,685.5506043,0,100000,100000,0,-100000,0,-100000,-8.333333333,-1.46E-11,200000,-100000,-8.333333333,677.2016271,-9114.038962,-16398.7876
595,5/18/2026,5/19/2026,1,202.8,201.62,1.296424897,-0.58%,738.65,733.73,1.565157107,-0.67%,-0.08%,18.84%,-0.08%,18.84%,3.639172701,3.577375454,3.58553009,1,1,493.0966469,495.9825414,2.885894472,0,2.885894472,-135.382116,-136.2899159,0,0.907799887,-0.907799887,-0.014429472,-0.004538999,-0.018968472,-1.18,-0.005835534,-581.8540434,-4.92,-0.006683082,666.0800108,84.22596744,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,81.42922119,-9032.60974,-16317.35838
596,5/19/2026,5/20/2026,1,201.62,203.83,1.310635288,1.09%,733.73,741.25,1.581198404,1.02%,-0.07%,18.77%,-0.07%,18.77%,3.636608939,3.58553009,3.591718434,1,1,495.9825414,490.6049159,0,5.377625553,-5.377625553,-136.2899159,-134.9072513,1.382664644,0,1.382664644,-0.026888128,-0.006913323,-0.033801451,2.21,0.010901575,1096.121417,7.52,0.010196837,-1024.900168,71.22124889,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,68.40966966,-8964.200071,-16248.94871
597,5/20/2026,5/21/2026,1,203.83,204.71,1.316293724,0.43%,741.25,742.72,1.584334137,0.20%,-0.23%,18.53%,-0.23%,18.53%,3.628156905,3.591718434,3.598157151,1,1,490.6049159,488.4959211,0,2.108994802,-2.108994802,-134.9072513,-134.6402413,0.267009989,0,0.267009989,-0.010544974,-0.00133505,-0.011880024,0.88,0.00430803,431.732326,1.47,0.001981173,-198.3136594,233.4186666,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,230.6290088,-8733.571062,-16018.3197
598,5/21/2026,5/22/2026,1,204.71,206.58,1.328317901,0.91%,742.72,745.64,1.590562939,0.39%,-0.52%,18.02%,-0.52%,18.02%,3.609449124,3.598157151,3.601938027,1,1,488.4959211,484.0739665,0,4.421954557,-4.421954557,-134.6402413,-134.1129768,0.527264504,0,0.527264504,-0.022109773,-0.002636323,-0.024746095,1.87,0.009093403,913.4873724,2.92,0.003923787,-393.1495045,520.3378679,0,100000,100000,0,-100000,0,-100000,-2.777777778,1.46E-11,200000,-100000,-2.777777778,517.535344,-8216.035718,-15500.78436
599,5/22/2026,5/26/2026,4,206.58,207.64,1.335133745,0.51%,745.64,750.59,1.601122038,0.66%,0.15%,18.17%,0.15%,18.17%,3.614862262,3.601938027,3.605474638,1,1,484.0739665,481.602774,0,2.47119247,-2.47119247,-134.1129768,-133.2285269,0.884449879,0,0.884449879,-0.012355962,-0.004422249,-0.016778212,1.06,0.005118064,513.1184045,4.95,0.006616654,-663.859235,-150.7408305,0,100000,100000,0,-100000,0,-100000,-11.11111111,0,200000,-100000,-11.11111111,-161.8687199,-8377.904438,-15662.65308
600,5/26/2026,5/27/2026,1,207.64,207.49,1.334169239,-0.07%,750.59,750.46,1.600844728,-0.02%,0.05%,18.22%,0.05%,18.22%,3.616849005,3.605474638,3.609068135,1,1,481.602774,481.9509374,0.348163363,0,0.348163363,-133.2285269,-133.2516057,0,0.02307879,-0.02307879,-0.001740817,-0.000115394,-0.001856211,-0.15,-0.000722665,-72.2404161,-0.13,-0.000173212,17.3197085,-54.92070761,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-57.7003416,-8435.604779,-15720.35342
601,5/27/2026,5/28/2026,1,207.49,208.25,1.33905607,0.37%,750.46,754.6,1.609675974,0.55%,0.18%,18.41%,0.18%,18.41%,3.623529412,3.609068135,3.612713544,1,1,481.9509374,480.1920768,0,1.758860564,-1.758860564,-133.2516057,-132.5205407,0.731064998,0,0.731064998,-0.008794303,-0.003655325,-0.012449628,0.76,0.003656135,366.2827124,4.14,0.005501456,-551.6616475,-185.3789351,0,100000,100000,0,-100000,0,-100000,-2.777777778,1.46E-11,200000,-100000,-2.777777778,-188.1691625,-8623.773942,-15908.52258
602,5/28/2026,5/29/2026,1,208.25,208.83,1.342785494,0.28%,754.6,756.48,1.613686299,0.25%,-0.03%,18.38%,-0.03%,18.38%,3.622468036,3.612713544,3.61720993,1,1,480.1920768,478.8584016,0,1.33367526,-1.33367526,-132.5205407,-132.1912014,0.32933933,0,0.32933933,-0.006668376,-0.001646697,-0.008315073,0.58,0.002781243,278.5114046,1.88,0.002488288,-249.1386165,29.37278808,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,26.58669523,-8597.187247,-15881.93588
603,5/29/2026,6/1/2026,3,208.83,209.21,1.345228909,0.18%,756.48,758.54,1.61808059,0.27%,0.09%,18.47%,0.09%,18.47%,3.625734908,3.61720993,3.620839147,1,1,478.8584016,477.9886239,0,0.8697777,-0.8697777,-132.1912014,-131.832204,0.358997383,0,0.358997383,-0.004348888,-0.001794987,-0.006143875,0.38,0.001818008,181.9661926,2.06,0.002719438,-272.3138748,-90.34768219,0,100000,100000,0,-100000,0,-100000,-8.333333333,0,200000,-100000,-8.333333333,-98.6871594,-8695.874406,-15980.62304
604,6/1/2026,6/2/2026,1,209.21,210.04,1.350565844,0.40%,758.54,759.57,1.620277736,0.14%,-0.26%,18.21%,-0.26%,18.21%,3.616311179,3.620839147,3.623612155,1,-1,477.9886239,-476.0997905,0,954.0884144,-954.0884144,-131.832204,131.6534355,263.4856395,0,263.4856395,-4.770442072,-1.317428197,-6.087870269,0.83,0.003959457,396.7305578,1.03,0.001356951,-135.7871701,260.9433877,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,252.0777397,-8443.796666,-15728.5453
605,6/2/2026,6/3/2026,1,210.04,209.25,1.345486111,-0.38%,759.57,754.24,1.60890804,-0.70%,-0.33%,17.88%,-0.33%,17.88%,3.604492234,3.623612155,3.625778806,-1,-1,-476.0997905,-477.8972521,0,1.797461575,-1.797461575,131.6534355,132.583793,0.930357461,0,0.930357461,-0.008987308,-0.004651787,-0.013639095,-0.79,-0.003768279,376.1188345,-5.33,-0.007041864,-701.7128112,-325.5939767,-100000,0,-100000,-2.777777778,0,100000,100000,0,1.46E-11,200000,-100000,-2.777777778,-328.3853936,-8772.18206,-16056.9307
606,6/3/2026,6/4/2026,1,209.25,210.83,1.355645576,0.75%,754.24,757.09,1.614987521,0.38%,-0.38%,17.50%,-0.38%,17.50%,3.590997486,3.625778806,3.626214694,-1,-1,-477.8972521,-474.3157995,3.581452632,0,3.581452632,132.583793,132.0846927,0,0.499100252,-0.499100252,-0.017907263,-0.002495501,-0.020402764,1.58,0.007522412,-755.0776583,2.85,0.003771517,377.8638099,-377.2138484,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-380.0120289,-9152.194089,-16436.94273
607,6/4/2026,6/5/2026,1,210.83,207.83,1.336355453,-1.43%,757.09,737.55,1.573305745,-2.61%,-1.18%,16.32%,-1.18%,16.32%,3.548813934,3.626214694,3.62394133,-1,-1,-474.3157995,-481.1624886,0,6.846689113,-6.846689113,132.0846927,135.5840282,3.499335497,0,3.499335497,-0.034233446,-0.017496677,-0.051730123,-3,-0.014331684,1422.947398,-19.54,-0.026148254,-2580.934895,-1157.987497,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-1160.817005,-10313.01109,-17597.75973
608,6/5/2026,6/8/2026,3,207.83,207.61,1.334940844,-0.11%,737.55,739.22,1.576868107,0.23%,0.33%,16.66%,0.33%,16.66%,3.560618467,3.62394133,3.621271616,-1,-1,-481.1624886,-481.6723665,0,0.509877884,-0.509877884,135.5840282,135.2777252,0,0.306303032,-0.306303032,-0.002549389,-0.001531515,-0.004080905,-0.22,-0.001059118,105.8557475,1.67,0.002261694,226.4253271,332.2810746,-100000,0,-100000,-8.333333333,0,100000,100000,0,0,200000,-100000,-8.333333333,323.9436603,-9989.067434,-17273.81607
609,6/8/2026,6/9/2026,1,207.61,209.19,1.345100309,0.76%,739.22,737.05,1.572239169,-0.29%,-1.05%,15.60%,-1.05%,15.60%,3.523351977,3.621271616,3.616229352,-1,-1,-481.6723665,-478.0343229,3.638043592,0,3.638043592,135.2777252,135.6760057,0.398280529,0,0.398280529,-0.018190218,-0.001991403,-0.020181621,1.58,0.00758161,-761.042339,-2.17,-0.002939844,-293.5526636,-1054.595003,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-1057.392962,-11046.4604,-18331.20903
610,6/9/2026,6/10/2026,1,209.19,206.53,1.327996399,-1.28%,737.05,725.43,1.547451951,-1.59%,-0.31%,15.29%,-0.31%,15.29%,3.512467922,3.616229352,3.61075761,-1,-1,-478.0343229,-484.1911587,0,6.156835805,-6.156835805,135.6760057,137.8492756,2.173269904,0,2.173269904,-0.030784179,-0.01086635,-0.041650529,-2.66,-0.01279725,1271.571299,-11.62,-0.01589115,-1576.555186,-304.9838874,-100000,0,-100000,-2.777777778,0,100000,100000,0,1.46E-11,200000,-100000,-2.777777778,-307.8033157,-11354.26371,-18639.01235
611,6/10/2026,6/11/2026,1,206.53,209.75,1.348701132,1.55%,725.43,737.76,1.573753706,1.69%,0.14%,15.43%,0.14%,15.43%,3.517330155,3.61075761,3.603717061,-1,-1,-484.1911587,-476.7580453,7.433113377,0,7.433113377,137.8492756,135.5454348,0,2.303840772,-2.303840772,-0.037165567,-0.011519204,-0.048684771,3.22,0.015470665,-1559.095531,12.33,0.016853986,1699.681568,140.5860373,-100000,0,-100000,-2.777777778,0,100000,100000,0,-1.46E-11,200000,-100000,-2.777777778,137.7595747,-11216.50414,-18501.25277
612,6/11/2026,6/12/2026,1,209.75,211.65,1.36091821,0.90%,737.76,741.75,1.58226498,0.54%,-0.36%,15.07%,-0.36%,15.07%,3.504606662,3.603717061,3.595266259,-1,-1,-476.7580453,-472.4781479,4.279897406,0,4.279897406,135.5454348,134.8163128,0,0.729122056,-0.729122056,-0.021399487,-0.00364561,-0.025045097,1.9,0.009017622,-905.8402861,3.99,0.005393691,540.826285,-365.0140011,-100000,0,-100000,-2.777777778,0,100000,100000,0,-1.46E-11,200000,-100000,-2.777777778,-367.816824,-11584.32096,-18869.0696
613,6/12/2026,6/15/2026,3,211.65,212.88,1.36882716,0.58%,741.75,754.83,1.610166599,1.75%,1.17%,16.24%,1.17%,16.24%,3.545800451,3.595266259,3.589194007,-1,-1,-472.4781479,-469.748215,2.729932929,0,2.729932929,134.8163128,132.4801611,0,2.336151678,-2.336151678,-0.013649665,-0.011680758,-0.025330423,1.23,0.00579466,-581.1481219,13.08,0.017480299,1763.397371,1182.249249,-100000,0,-100000,-8.333333333,0,100000,100000,0,-1.46E-11,200000,-100000,-8.333333333,1173.890585,-10410.43038,-17695.17901
614,6/15/2026,6/16/2026,1,212.88,212.17,1.364261831,-0.33%,754.83,750.33,1.600567418,-0.60%,-0.26%,15.97%,-0.26%,15.97%,3.536456615,3.589194007,3.583903919,-1,-1,-469.748215,-471.3201678,0,1.571952833,-1.571952833,132.4801611,133.2746925,0.794531373,0,0.794531373,-0.007859764,-0.003972657,-0.011832421,-0.71,-0.003340787,333.5212326,-4.5,-0.005979449,-596.1607249,-262.6394923,-100000,0,-100000,-2.777777778,0,100000,100000,0,-1.46E-11,200000,-100000,-2.777777778,-265.4291025,-10675.85948,-17960.60812
615,6/16/2026,6/17/2026,1,212.17,208.99,1.3438143,-1.51%,750.33,740.96,1.580579791,-1.26%,0.25%,16.23%,0.25%,16.23%,3.545432796,3.583903919,3.579216923,-1,-1,-471.3201678,-478.4917939,0,7.171626076,-7.171626076,133.2746925,134.9600518,1.685359356,0,1.685359356,-0.03585813,-0.008426797,-0.044284927,-3.18,-0.015101436,1498.798134,-9.37,-0.012566467,-1248.783868,250.0142651,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,247.1922024,-10428.66728,-17713.41591
616,6/17/2026,6/18/2026,1,208.99,209.96,1.35005144,0.46%,740.96,746.74,1.592909405,0.78%,0.31%,16.54%,0.31%,16.54%,3.556582206,3.579216923,3.575215587,-1,-1,-478.4917939,-476.2811964,2.210597447,0,2.210597447,134.9600518,133.915419,0,1.044632803,-1.044632803,-0.011052987,-0.005223164,-0.016276151,0.97,0.004630632,-464.13704,5.78,0.007770423,780.0690995,315.9320595,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,313.1380056,-10115.52927,-17400.27791
617,6/18/2026,6/22/2026,4,209.96,209.61,1.347800926,-0.17%,746.74,744.39,1.587896499,-0.32%,-0.15%,16.39%,-0.15%,16.39%,3.551309575,3.575215587,3.57137322,-1,-1,-476.2811964,-477.0764754,0,0.795278941,-0.795278941,133.915419,134.3381829,0.42276392,0,0.42276392,-0.003976395,-0.00211382,-0.006090214,-0.35,-0.001668375,166.6984187,-2.35,-0.003151975,-314.7012347,-148.002816,-100000,0,-100000,-11.11111111,0,100000,100000,0,0,200000,-100000,-11.11111111,-159.1200173,-10274.64929,-17559.39792
618,6/22/2026,6/23/2026,1,209.61,208.89,1.343171296,-0.34%,744.39,733.58,1.564837134,-1.46%,-1.12%,15.27%,-1.12%,15.27%,3.511800469,3.57137322,3.566490788,-1,-1,-477.0764754,-478.7208579,0,1.644382509,-1.644382509,134.3381829,136.317784,1.979601076,0,1.979601076,-0.008221913,-0.009898005,-0.018119918,-0.72,-0.003440864,343.4950623,-10.81,-0.014628433,-1452.195758,-1108.700695,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-1111.496593,-11386.14588,-18670.89452
619,6/23/2026,6/24/2026,1,208.89,210.38,1.352752058,0.71%,733.58,733.24,1.564111862,-0.05%,-0.76%,14.52%,-0.76%,14.52%,3.485312292,3.566490788,3.560013289,-1,-1,-478.7208579,-475.3303546,3.390503271,0,3.390503271,136.317784,136.3809939,0.063209927,0,0.063209927,-0.016952516,-0.00031605,-0.017268566,1.49,0.007107622,-713.2940782,-0.34,-0.000463588,-46.34804657,-759.6421248,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-762.4371711,-12148.58305,-19433.33169
620,6/24/2026,6/25/2026,1,210.38,211.75,1.361561214,0.65%,733.24,734.3,1.566373003,0.14%,-0.50%,14.01%,-0.50%,14.01%,3.467768595,3.560013289,3.552559269,-1,-1,-475.3303546,-472.2550177,3.075336887,0,3.075336887,136.3809939,136.1841209,0,0.196873013,-0.196873013,-0.015376684,-0.000984365,-0.01636105,1.37,0.006490914,-651.2025858,1.06,0.001444595,144.5638536,-506.6387322,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-509.432871,-12658.01592,-19942.76456
621,6/25/2026,6/26/2026,1,211.75,210.31,1.352301955,-0.68%,734.3,728.99,1.555045969,-0.73%,-0.04%,13.97%,-0.04%,13.97%,3.466264086,3.552559269,3.544696002,-1,-1,-472.2550177,-475.4885645,0,3.23354679,-3.23354679,136.1841209,137.176093,0.991972019,0,0.991972019,-0.016167734,-0.00495986,-0.021127594,-1.44,-0.006823701,680.0472255,-5.31,-0.00725765,-723.1376821,-43.09045664,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-45.88936202,-12703.90528,-19988.65392
622,6/26/2026,6/29/2026,3,210.31,213.05,1.369920267,1.29%,728.99,741,1.580665117,1.63%,0.34%,14.31%,0.34%,14.31%,3.478056794,3.544696002,3.53747544,-1,-1,-475.4885645,-469.3733865,6.115177971,0,6.115177971,137.176093,134.9527665,0,2.223326419,-2.223326419,-0.03057589,-0.011116632,-0.041692522,2.74,0.012944247,-1302.838667,12.01,0.016340611,1647.484876,344.6462096,-100000,0,-100000,-8.333333333,0,100000,100000,0,-1.46E-11,200000,-100000,-8.333333333,336.2711838,-12367.6341,-19652.38274
623,6/29/2026,6/30/2026,1,213.05,212.77,1.368119856,-0.13%,741,746.77,1.5929734,0.78%,0.91%,15.22%,0.91%,15.22%,3.509752315,3.53747544,3.531676311,-1,-1,-469.3733865,-469.9910702,0,0.617683641,-0.617683641,134.9527665,133.9100392,0,1.042727296,-1.042727296,-0.003088418,-0.005213636,-0.008302055,-0.28,-0.00131511,131.4245482,5.77,0.007756614,778.6774629,910.1020111,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,907.3159313,-11460.31817,-18745.06681
624,6/30/2026,7/1/2026,1,212.77,213.41,1.372235082,0.30%,746.77,745.76,1.590818917,-0.14%,-0.44%,14.78%,-0.44%,14.78%,3.494494166,3.531676311,3.52558546,-1,-1,-469.9910702,-468.5816035,1.409466683,0,1.409466683,133.9100392,134.0913967,0.18135746,0,0.18135746,-0.007047333,-0.000906787,-0.007954121,0.64,0.003003428,-300.7942849,-1.01,-0.001353407,-135.2491396,-436.0434245,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-438.8291564,-11899.14733,-19183.89596
625,7/1/2026,7/2/2026,1,213.41,214.91,1.381880144,0.70%,745.76,744.78,1.588728429,-0.13%,-0.83%,13.95%,-0.83%,13.95%,3.465543716,3.52558546,3.518638034,-1,-1,-468.5816035,-465.3110604,3.270543042,0,3.270543042,134.0913967,134.2678375,0.176440786,0,0.176440786,-0.016352715,-0.000882204,-0.017234919,1.5,0.007004138,-702.8724052,-0.98,-0.00131496,-131.4095688,-834.281974,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,-837.0769867,-12736.22431,-20020.97295
626,7/2/2026,7/6/2026,4,214.91,215,1.382458848,0.04%,744.78,751.28,1.602593912,0.87%,0.83%,14.78%,0.83%,14.78%,3.494325581,3.518638034,3.513804439,-1,-1,-465.3110604,-465.1162791,0.194781374,0,0.194781374,134.2678375,133.1061655,0,1.161672005,-1.161672005,-0.000973907,-0.00580836,-0.006782267,0.09,0.000418692,-41.87799544,6.5,0.008689546,872.7409436,830.8629482,-100000,0,-100000,-11.11111111,0,100000,100000,0,1.46E-11,200000,-100000,-11.11111111,819.7450548,-11916.47926,-19201.2279
627,7/6/2026,7/7/2026,1,215,214.73,1.380722737,-0.13%,751.28,747.71,1.594978562,-0.48%,-0.35%,14.43%,-0.35%,14.43%,3.482093792,3.513804439,3.510468432,-1,-1,-465.1162791,-465.701113,0,0.584833956,-0.584833956,133.1061655,133.7416913,0.63552582,0,0.63552582,-0.00292417,-0.003177629,-0.006101799,-0.27,-0.001256603,125.5813953,-3.57,-0.004763216,-475.1890108,-349.6076154,-100000,0,-100000,-2.777777778,0,100000,100000,0,1.46E-11,200000,-100000,-2.777777778,-352.391495,-12268.87075,-19553.61939
628,7/7/2026,7/8/2026,1,214.73,212.2,1.364454733,-1.19%,747.71,745.4,1.590050982,-0.31%,0.88%,15.30%,0.88%,15.30%,3.512723845,3.510468432,3.508073701,-1,1,-465.701113,471.2535344,936.9546474,0,936.9546474,133.7416913,-134.1561578,0,267.8978491,-267.8978491,-4.684773237,-1.339489245,-6.024262482,-2.53,-0.011852199,1178.223816,-2.31,-0.003094215,-308.9433069,869.2805091,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,860.4784688,-11408.39228,-18693.14092
629,7/8/2026,7/9/2026,1,212.2,213.5,1.372813786,0.61%,745.4,751.71,1.603511167,0.84%,0.23%,15.53%,0.23%,15.53%,3.52088993,3.508073701,3.507950598,1,1,471.2535344,468.3840749,0,2.86945946,-2.86945946,-134.1561578,-133.0300249,1.126132891,0,1.126132891,-0.014347297,-0.005630664,-0.019977962,1.3,0.006107606,612.6295947,6.31,0.008429624,-846.5253555,-233.8957608,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-236.6935165,-11645.0858,-18929.83444
630,7/9/2026,7/10/2026,1,213.5,214.3,1.377957819,0.37%,751.71,754.95,1.610422577,0.43%,0.06%,15.59%,0.06%,15.59%,3.522865142,3.507950598,3.508470459,1,1,468.3840749,466.6355576,0,1.748517312,-1.748517312,-133.0300249,-132.4591033,0.570921625,0,0.570921625,-0.008742587,-0.002854608,-0.011597195,0.8,0.00374007,374.70726,3.24,0.004300911,-431.0172806,-56.31002065,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-59.09939562,-11704.1852,-18988.93383
631,7/10/2026,7/13/2026,3,214.3,214.23,1.377507716,-0.03%,754.95,749.17,1.598092963,-0.77%,-0.74%,14.85%,-0.74%,14.85%,3.497035896,3.508470459,3.507455746,1,-1,466.6355576,-466.7880316,0,933.4235892,-933.4235892,-132.4591033,133.4810524,265.9401556,0,265.9401556,-4.667117946,-1.329700778,-5.996818724,-0.07,-0.000326698,-32.66448903,-5.78,-0.007685595,765.6136168,732.9491278,0,100000,100000,0,-100000,0,-100000,-8.333333333,0,200000,-100000,-8.333333333,718.6189757,-10985.56622,-18270.31486
632,7/13/2026,7/14/2026,1,214.23,213.45,1.372492284,-0.36%,749.17,751.83,1.603767145,0.35%,0.72%,15.57%,0.72%,15.57%,3.52227688,3.507455746,3.508339257,-1,1,-466.7880316,468.4937925,935.281824,0,935.281824,133.4810524,-133.0087919,0,266.4898442,-266.4898442,-4.67640912,-1.332449221,-6.008858341,-0.78,-0.003647591,364.0946646,2.66,0.003544308,355.0595993,719.1542639,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,710.3676278,-10275.19859,-17559.94723
633,7/14/2026,7/15/2026,1,213.45,212.97,1.369405864,-0.23%,751.83,754.81,1.610123936,0.40%,0.62%,16.19%,0.62%,16.19%,3.544208104,3.508339257,3.50825964,1,1,468.4937925,469.5497018,1.055909379,0,1.055909379,-133.0087919,-132.4836714,0.525120494,0,0.525120494,-0.005279547,-0.002625602,-0.007905149,-0.48,-0.002251302,-224.8770204,2.98,0.003955827,-396.3661998,-621.2432202,0,100000,100000,0,-100000,0,-100000,-2.777777778,0,200000,-100000,-2.777777778,-624.0289031,-10899.2275,-18183.97613
634,7/15/2026,7/16/2026,1,212.97,215.06,1.38284465,0.98%,754.81,750.72,1.601399347,-0.54%,-1.52%,14.67%,-1.52%,14.67%,3.490746768,3.50825964,3.505974148,1,-1,469.5497018,-464.9865154,0,934.5362172,-934.5362172,-132.4836714,133.2054561,265.6891275,0,265.6891275,-4.672681086,-1.328445637,-6.001126724,2.09,0.009765748,981.3588768,-4.09,-0.005433316,541.858216,1523.217093,0,100000,100000,0,-100000,0,-100000,-2.777777778,1.46E-11,200000,-100000,-2.777777778,1514.438188,-9384.789307,-16669.53795
635,7/16/2026,7/17/2026,1,215.06,213.37,1.371977881,-0.79%,750.72,743.29,1.585550033,-0.99%,-0.21%,14.47%,-0.21%,14.47%,3.483573136,3.505974148,3.502881165,-1,-1,-464.9865154,-468.6694474,0,3.682932048,-3.682932048,133.2054561,134.5369909,1.33153485,0,1.33153485,-0.01841466,-0.006657674,-0.025072334,-1.69,-0.007889311,785.827211,-7.43,-0.009946468,-989.7165388,-203.8893278,-100000,0,-100000,-2.777777778,0,100000,100000,0,1.46E-11,200000,-100000,-2.777777778,-206.6921779,-9591.481485,-16876.23012
636,7/17/2026,7/20/2026,3,213.37,212.42,1.365869342,-0.45%,743.29,742.09,1.582990251,-0.16%,0.28%,14.75%,0.28%,14.75%,3.493503437,3.502881165,3.499727226,-1,-1,-468.6694474,-470.7654646,0,2.096017207,-2.096017207,134.5369909,134.7545446,0.217553651,0,0.217553651,-0.010480086,-0.001087768,-0.011567854,-0.95,-0.004462301,445.2359751,-1.2,-0.001615749,-161.4443891,283.7915859,-100000,0,-100000,-8.333333333,0,100000,100000,0,-1.46E-11,200000,-100000,-8.333333333,275.4466847,-9316.0348,-16600.78344
637,7/20/2026,7/21/2026,1,212.42,212.76,1.368055556,0.16%,742.09,748.28,1.596194458,0.83%,0.67%,15.42%,0.67%,15.42%,3.517014476,3.499727226,3.498012471,-1,1,-470.7654646,470.0131604,940.778625,0,940.778625,134.7545446,-133.639814,0,268.3943586,-268.3943586,-4.703893125,-1.341971793,-6.045864918,0.34,0.001599323,-160.060258,6.19,0.00830671,834.1306311,674.0703731,-100000,0,-100000,-2.777777778,0,100000,100000,0,0,200000,-100000,-2.777777778,665.2467304,-8650.78807,-15935.53671
