,bop date,eop date,day count,bop SPTL price,eop SPTL price,bop VGLT price,eop VGLT price,eop VGLT / eop SPTL,bop VGLT / SPTL moving avg,eop VGLT / SPTL moving avg,eop SPTL unit price,eop VGLT / eop VGLT,bop VGLT / VGLT moving avg,eop VGLT / VGLT moving avg,eop VGLT unit price,SPTL unit price pct diff,VGLT unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,SPTL shares per unit,bop SPTL shares,eop SPTL shares,eop SPTL shares bought,eop SPTL shares sold,eop SPTL shares traded,VGLT shares per unit,bop VGLT shares,eop VGLT shares,eop VGLT shares bought,eop VGLT shares sold,eop VGLT shares traded,SPTL daily commission,VGLT daily commission,daily total commissions,SPTL cop,SPTL pct cop,SPTL daily position pnl,VGLT cop,VGLT pct cop,VGLT daily position pnl,daily position pnl,short SPTL investment amount,long SPTL investment amount,SPTL investment amount,daily SPTL borrow cost,short VGLT investment amount,long VGLT investment amount,VGLT investment amount,daily VGLT borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
50,2025-03-18,2025-03-19,1,27.16,27.27,57.38,57.61,2.1125779244591127,2.1134616895294207,2.1134362741033597,57.634100273467304,1.0,1.0,1.0,57.61,0.00041824742024006286,0.0,0.00041824742024006286,False,False,True,0,0,3669.0,0.0,0.0,0.0,-0.0,0.0,1736.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.004041894167001765,0.0,0.22999999999999687,0.004000353191072917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.03582972221838,-137.81747638888507
51,2025-03-19,2025-03-20,1,27.27,27.31,57.61,57.73,2.1138777004760163,2.1134362741033597,2.1134551968345514,57.71794464576275,1.0,1.0,1.0,57.73,-0.00020884484895860504,0.0,-0.00020884484895860504,False,True,False,0,1,3660.0,0.0,3660.0,3660.0,-0.0,3660.0,1732.0,0.0,-1732.0,0.0,1732.0,-1732.0,-18.3,-8.66,-26.96,0.03999999999999915,0.0014657386281163778,0.0,0.11999999999999744,0.0020808053285503664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.96,-139.9958297222184,-164.77747638888508
52,2025-03-20,2025-03-21,1,27.31,27.18,57.73,57.43,2.1129506990434144,2.1134551968345514,2.1134353194079,57.443712249963106,1.0,1.0,1.0,57.43,0.0002387360826015832,0.0,0.0002387360826015832,False,False,True,1,0,3680.0,3660.0,0.0,0.0,3660.0,-3660.0,1741.0,-1732.0,0.0,1732.0,-0.0,1732.0,-18.3,-8.66,-26.96,-0.129999999999999,-0.004771526762615987,-475.7999999999964,-0.29999999999999716,-0.005210154196637019,519.5999999999951,43.79999999999876,0.0,99954.59999999999,99954.59999999999,0.0,-99988.36,0.0,-99988.36,-2.7774544444444444,-33.76000000000931,199942.96,-99988.36,-2.7774544444444444,14.062545555554316,-125.93328416666407,-150.71493083333075
53,2025-03-21,2025-03-24,3,27.18,26.91,57.43,56.85,2.112597547380156,2.1134353194079,2.1134332265166846,56.87254444526659,1.0,1.0,1.0,56.85,0.00039648155380077283,0.0,0.00039648155380077283,False,False,True,0,0,3718.0,0.0,0.0,0.0,-0.0,0.0,1759.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2699999999999996,-0.00998344398418315,-0.0,-0.5799999999999983,-0.010150594679660103,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.93328416666407,-150.71493083333075
54,2025-03-24,2025-03-25,1,26.91,26.93,56.85,56.91,2.1132565911622723,2.1134332265166846,2.1133796764485617,56.914756790094316,1.0,1.0,1.0,56.91,8.358094023177752e-05,0.0,8.358094023177752e-05,False,False,True,0,0,3713.0,0.0,0.0,0.0,-0.0,0.0,1757.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.0007429420846929999,0.0,0.05999999999999517,0.0010548524184874532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.93328416666407,-150.71493083333075
55,2025-03-25,2025-03-26,1,26.93,26.77,56.91,56.57,2.113186402689578,2.1133796764485617,2.113317422239017,56.575173938527996,1.0,1.0,1.0,56.57,9.14566366642578e-05,0.0,9.14566366642578e-05,False,False,True,0,0,3736.0,0.0,0.0,0.0,-0.0,0.0,1768.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.16000000000000014,-0.005959049291246384,-0.0,-0.3399999999999963,-0.0059922632599681315,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.93328416666407,-150.71493083333075
56,2025-03-26,2025-03-27,1,26.77,26.7,56.57,56.4,2.1123595505617976,2.113317422239017,2.113255663600013,56.42557517378175,1.0,1.0,1.0,56.4,0.00045335774589063614,0.0,0.00045335774589063614,False,False,True,0,0,3747.0,0.0,0.0,0.0,-0.0,0.0,1773.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.002618292126057339,-0.0,-0.1700000000000017,-0.0030096508510511254,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.93328416666407,-150.71493083333075
57,2025-03-27,2025-03-28,1,26.7,27.04,56.4,57.17,2.114275147928994,2.113255663600013,2.113278953435752,57.14243314374435,1.0,1.0,1.0,57.17,-0.0004823072352134131,0.0,-0.0004823072352134131,False,True,False,0,1,3696.0,0.0,3696.0,3696.0,-0.0,3696.0,1749.0,0.0,-1749.0,0.0,1749.0,-1749.0,-18.48,-8.745000000000001,-27.225,0.33999999999999986,0.01265368576855944,0.0,0.7700000000000031,0.013560126771866821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.225,-153.15828416666406,-177.93993083333075
58,2025-03-28,2025-03-31,3,27.04,27.26,57.17,57.61,2.1133528980190754,2.113278953435752,2.1132483349503097,57.6079842706586,1.0,1.0,1.0,57.61,-3.498983868480982e-05,0.0,-3.498983868480982e-05,True,True,False,1,0,3669.0,3696.0,0.0,0.0,3696.0,-3696.0,1736.0,-1749.0,0.0,1749.0,-0.0,1749.0,-18.48,-8.745000000000001,-27.225,0.22000000000000242,0.008103175093623337,813.120000000009,0.4399999999999977,0.007666878468411847,-769.5599999999961,43.560000000012906,0.0,99939.84,99939.84,0.0,-99990.33,0.0,-99990.33,-8.332527500000001,-50.49000000000524,199930.16999999998,-99990.33,-8.332527500000001,8.002472500012903,-145.15581166665115,-169.93745833331784
59,2025-03-31,2025-04-01,1,27.26,27.36,57.61,57.84,2.1140350877192984,2.1132483349503097,2.113246250213788,57.81847444424047,1.0,1.0,1.0,57.84,-0.0003722261790413692,0.0,-0.0003722261790413692,False,True,False,0,1,3654.0,0.0,3654.0,3654.0,-0.0,3654.0,1729.0,0.0,-1729.0,0.0,1729.0,-1729.0,-18.27,-8.645,-26.915,0.09999999999999787,0.003661666485963174,0.0,0.23000000000000398,0.003984414106217614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.915,-172.07081166665114,-196.85245833331783
60,2025-04-01,2025-04-02,1,27.36,27.35,57.84,57.79,2.112979890310786,2.113246250213788,2.113296718025828,57.79728494334711,1.0,1.0,1.0,57.79,0.00012605094687234206,0.0,0.00012605094687234206,False,False,True,1,0,3656.0,3654.0,0.0,0.0,3654.0,-3654.0,1730.0,-1729.0,0.0,1729.0,-0.0,1729.0,-18.27,-8.645,-26.915,-0.00999999999999801,-0.00036556388635939957,-36.53999999999273,-0.05000000000000426,-0.0008648275208227486,86.45000000000738,49.91000000001465,0.0,99973.44,99973.44,0.0,-100005.36,0.0,-100005.36,-2.7779266666666667,-31.919999999998254,199978.8,-100005.36,-2.7779266666666667,20.217073333347983,-151.85373833330317,-176.63538499996986
61,2025-04-02,2025-04-03,1,27.35,27.52,57.79,58.19,2.1144622093023253,2.113296718025828,2.11342529377898,58.15792568007079,1.0,1.0,1.0,58.19,-0.0005513518277915299,0.0,-0.0005513518277915299,False,True,False,0,1,3633.0,0.0,3633.0,3633.0,-0.0,3633.0,1719.0,0.0,-1719.0,0.0,1719.0,-1719.0,-18.165,-8.595,-26.759999999999998,0.16999999999999815,0.006196484197152584,0.0,0.3999999999999986,0.0068977683388919304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.759999999999998,-178.61373833330316,-203.39538499996985
62,2025-04-03,2025-04-04,1,27.52,27.78,58.19,58.71,2.113390928725702,2.11342529377898,2.1134239729061473,58.71095466118007,1.0,1.0,1.0,58.71,1.6260490861092804e-05,0.0,1.6260490861092804e-05,False,False,True,1,0,3599.0,3633.0,0.0,0.0,3633.0,-3633.0,1703.0,-1719.0,0.0,1719.0,-0.0,1719.0,-18.165,-8.595,-26.759999999999998,0.26000000000000156,0.009403324261054866,944.5800000000057,0.5200000000000031,0.00889655140751604,-893.8800000000053,50.70000000000039,0.0,99980.16,99980.16,0.0,-100028.61,0.0,-100028.61,-2.7785725,-48.44999999999709,200008.77000000002,-100028.61,-2.7785725,21.16142750000039,-157.45231083330276,-182.23395749996945
63,2025-04-04,2025-04-07,3,27.78,27.02,58.71,57.06,2.1117690599555887,2.1134239729061473,2.1133243525094314,57.1047157479241,1.0,1.0,1.0,57.06,0.0007833549957668957,0.0,0.0007833549957668957,False,False,True,0,0,3705.0,0.0,0.0,0.0,-0.0,0.0,1753.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.7600000000000016,-0.027739004794144997,-0.0,-1.6499999999999986,-0.028506724290740554,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.45231083330276,-182.23395749996945
64,2025-04-07,2025-04-08,1,27.02,26.55,57.06,56.08,2.1122410546139356,2.1133243525094314,2.1131693072733997,56.108761559125405,1.0,1.0,1.0,56.08,0.0005127351323931333,0.0,0.0005127351323931333,False,False,True,0,0,3768.0,0.0,0.0,0.0,-0.0,0.0,1783.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.46999999999999886,-0.01754758484410494,-0.0,-0.980000000000004,-0.017324103059019328,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.45231083330276,-182.23395749996945
65,2025-04-08,2025-04-09,1,26.55,26.62,56.08,56.26,2.113448534936138,2.1131693072733997,2.1131375348377466,56.2525669596179,1.0,1.0,1.0,56.26,-0.00013212818076722133,0.0,-0.00013212818076722133,False,True,False,0,1,3755.0,0.0,3755.0,3755.0,-0.0,3755.0,1777.0,0.0,-1777.0,0.0,1777.0,-1777.0,-18.775000000000002,-8.885,-27.660000000000004,0.07000000000000028,0.002633065279017717,0.0,0.17999999999999972,0.0032045603353761764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.660000000000004,-185.11231083330276,-209.89395749996945
66,2025-04-09,2025-04-10,1,26.62,26.04,56.26,55.0,2.112135176651306,2.1131375348377466,2.113049490868985,55.02610140717492,1.0,1.0,1.0,55.0,0.0004744584663227571,0.0,0.0004744584663227571,False,False,True,1,0,3842.0,3755.0,0.0,0.0,3755.0,-3755.0,1818.0,-1777.0,0.0,1777.0,-0.0,1777.0,-18.775000000000002,-8.885,-27.660000000000004,-0.5800000000000018,-0.02202899562659714,-2177.900000000007,-1.259999999999998,-0.02265061782923989,2239.0199999999963,61.11999999998943,0.0,99958.1,99958.1,0.0,-99974.01999999999,0.0,-99974.01999999999,-2.777056111111111,-15.919999999983702,199932.12,-99974.01999999999,-2.777056111111111,30.682943888878317,-154.42936694442443,-179.21101361109112
67,2025-04-10,2025-04-11,1,26.04,26.1,55.0,55.13,2.1122605363984674,2.113049490868985,2.1129958510222417,55.15059171168052,1.0,1.0,1.0,55.13,0.0003734421732821899,0.0,0.0003734421732821899,False,False,True,0,0,3833.0,0.0,0.0,0.0,-0.0,0.0,1814.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.060000000000002274,0.002301496988279389,0.0,0.13000000000000256,0.0023608473691212805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.42936694442443,-179.21101361109112
68,2025-04-11,2025-04-14,3,26.1,26.3,55.13,55.57,2.1129277566539924,2.1129958510222417,2.1130375190909296,55.57179088188496,1.0,1.0,1.0,55.57,3.2226975486048254e-05,0.0,3.2226975486048254e-05,False,False,True,0,0,3803.0,0.0,0.0,0.0,-0.0,0.0,1800.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.1999999999999993,0.007633624855071205,0.0,0.4399999999999977,0.007949454690237662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.42936694442443,-179.21101361109112
69,2025-04-14,2025-04-15,1,26.3,26.39,55.57,55.75,2.112542629784009,2.1130375190909296,2.113031366338598,55.763060128809634,1.0,1.0,1.0,55.75,0.00023423496502130085,0.0,0.00023423496502130085,False,False,True,0,0,3791.0,0.0,0.0,0.0,-0.0,0.0,1794.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08999999999999986,0.003416211331513785,0.0,0.17999999999999972,0.003233923048398185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.42936694442443,-179.21101361109112
70,2025-04-15,2025-04-16,1,26.39,26.55,55.75,56.07,2.111864406779661,2.113031366338598,2.1129956904546257,56.100982776289776,1.0,1.0,1.0,56.07,0.0005524205335613656,0.0,0.0005524205335613656,False,False,True,0,0,3768.0,0.0,0.0,0.0,-0.0,0.0,1783.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.16000000000000014,0.006044597172715217,0.0,0.3200000000000003,0.005723499795352982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.42936694442443,-179.21101361109112
71,2025-04-16,2025-04-17,1,26.55,26.33,56.07,55.62,2.112419293581466,2.1129956904546257,2.112922770109898,55.63517652967029,1.0,1.0,1.0,55.62,0.0002728237954911306,0.0,0.0002728237954911306,False,False,True,0,0,3799.0,0.0,0.0,0.0,-0.0,0.0,1798.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.22000000000000242,-0.008320774179729849,-0.0,-0.45000000000000284,-0.008058061329762424,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.42936694442443,-179.21101361109112
72,2025-04-17,2025-04-21,4,26.33,25.91,55.62,54.71,2.111539945966808,2.112922770109898,2.112852232456068,54.745828973547454,1.0,1.0,1.0,54.71,0.0006546745872401024,0.0,0.0006546745872401024,False,False,True,0,0,3862.0,0.0,0.0,0.0,-0.0,0.0,1828.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.41999999999999815,-0.016079978934199313,-0.0,-0.9099999999999966,-0.016496340730084155,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.42936694442443,-179.21101361109112
73,2025-04-21,2025-04-22,1,25.91,26.05,54.71,55.01,2.111708253358925,2.112852232456068,2.1128077677550063,55.03980065548057,1.0,1.0,1.0,55.01,0.0005415849193998405,0.0,0.0005415849193998405,False,False,True,0,0,3841.0,0.0,0.0,0.0,-0.0,0.0,1818.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.005388773625357277,0.0,0.29999999999999716,0.005468478811632099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.42936694442443,-179.21101361109112
74,2025-04-22,2025-04-23,1,26.05,26.27,55.01,55.51,2.1130567186905216,2.1128077677550063,2.112797774131419,55.50346005892401,1.0,1.0,1.0,55.51,-0.00011782248891403415,0.0,-0.00011782248891403415,False,True,False,0,1,3805.0,0.0,3805.0,3805.0,-0.0,3805.0,1801.0,0.0,-1801.0,0.0,1801.0,-1801.0,-19.025000000000002,-9.005,-28.03,0.21999999999999886,0.008409835498072497,0.0,0.5,0.009048197814703122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.03,-182.45936694442443,-207.24101361109112
75,2025-04-23,2025-04-24,1,26.27,26.53,55.51,56.04,2.112325669053901,2.112797774131419,2.112754737449635,56.05252494770655,1.0,1.0,1.0,56.04,0.0002234751650839076,0.0,0.0002234751650839076,False,False,True,1,0,3769.0,3805.0,0.0,0.0,3805.0,-3805.0,1784.0,-1801.0,0.0,1801.0,-0.0,1801.0,-19.025000000000002,-9.005,-28.03,0.26000000000000156,0.00984856445219993,989.300000000006,0.5300000000000011,0.00950253676673641,-954.530000000002,34.77000000000396,0.0,99957.34999999999,99957.34999999999,0.0,-99973.51,0.0,-99973.51,-2.7770419444444445,-16.160000000003492,199930.86,-99973.51,-2.7770419444444445,3.962958055559515,-178.49640888886492,-203.2780555555316
76,2025-04-24,2025-04-25,1,26.53,26.69,56.04,56.41,2.113525665043087,2.112754737449635,2.1128130431736993,56.38942394253076,1.0,1.0,1.0,56.41,-0.0003648255811649492,0.0,-0.0003648255811649492,False,True,False,0,1,3746.0,0.0,3746.0,3746.0,-0.0,3746.0,1773.0,0.0,-1773.0,0.0,1773.0,-1773.0,-18.73,-8.865,-27.595,0.16000000000000014,0.006012795266784412,0.0,0.36999999999999744,0.006580726283078341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.595,-206.09140888886492,-230.8730555555316
77,2025-04-25,2025-04-28,3,26.69,26.84,56.41,56.72,2.113263785394933,2.1128130431736993,2.1127624750469964,56.70790207878209,1.0,1.0,1.0,56.72,-0.00021331473194982726,0.0,-0.00021331473194982726,False,True,False,1,1,3725.0,3746.0,3725.0,0.0,21.0,-21.0,1763.0,-1773.0,-1763.0,10.0,-0.0,10.0,-0.105,-0.05,-0.155,0.14999999999999858,0.00560434868704826,561.8999999999946,0.3100000000000023,0.005480434471987319,-549.630000000004,12.26999999999066,0.0,99980.74,99980.74,0.0,-100014.93,0.0,-100014.93,-8.334577499999998,-34.189999999987776,199995.66999999998,-100014.93,-8.334577499999998,3.780422499990662,-202.31098638887426,-227.09263305554094
78,2025-04-28,2025-04-29,1,26.84,27.05,56.72,57.16,2.1131238447319776,2.1127624750469964,2.1127510223826413,57.150224950021254,1.0,1.0,1.0,57.16,-0.00017102669523818976,0.0,-0.00017102669523818976,False,True,False,1,1,3695.0,3725.0,3695.0,0.0,30.0,-30.0,1749.0,-1763.0,-1749.0,14.0,-0.0,14.0,-0.15,-0.07,-0.22,0.21000000000000085,0.0077936931890095285,782.2500000000032,0.4399999999999977,0.0077274708377944755,-775.7199999999959,6.530000000007249,0.0,99979.0,99979.0,0.0,-99997.36,0.0,-99997.36,-2.7777044444444448,-18.360000000000582,199976.36,-99997.36,-2.7777044444444448,3.532295555562804,-198.77869083331146,-223.56033749997815
79,2025-04-29,2025-04-30,1,27.05,26.9,57.16,56.84,2.113011152416357,2.1127510223826413,2.1126998256174945,56.83300250209305,1.0,1.0,1.0,56.84,-0.00012311626792225336,0.0,-0.00012311626792225336,True,True,False,1,0,3716.0,3695.0,0.0,0.0,3695.0,-3695.0,1759.0,-1749.0,0.0,1749.0,-0.0,1749.0,-18.475,-8.745000000000001,-27.220000000000002,-0.15000000000000213,-0.005560718684697177,-554.2500000000078,-0.3199999999999932,-0.005614049832766597,559.679999999988,5.4299999999801685,0.0,99949.75,99949.75,0.0,-99972.84,0.0,-99972.84,-2.777023333333333,-23.089999999996508,199922.59,-99972.84,-2.777023333333333,-24.567023333353166,-223.34571416666464,-248.12736083333132
80,2025-04-30,2025-05-01,1,26.9,26.64,56.84,56.3,2.113363363363363,2.1126998256174945,2.1127189992701227,56.28232335445006,1.0,1.0,1.0,56.3,-0.0003140216895248528,0.0,-0.0003140216895248528,False,True,False,0,1,3752.0,0.0,3752.0,3752.0,-0.0,3752.0,1776.0,0.0,-1776.0,0.0,1776.0,-1776.0,-18.76,-8.88,-27.64,-0.259999999999998,-0.009712440935604909,-0.0,-0.5400000000000063,-0.009545768083255267,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.64,-250.98571416666465,-275.76736083333134
81,2025-05-01,2025-05-02,1,26.64,26.4,56.3,55.74,2.1113636363636363,2.1127189992701227,2.112564070623189,55.775781580731234,1.0,1.0,1.0,55.74,0.0006417312680230158,0.0,0.0006417312680230158,False,False,True,1,0,3790.0,3752.0,0.0,0.0,3752.0,-3752.0,1794.0,-1776.0,0.0,1776.0,-0.0,1776.0,-18.76,-8.88,-27.64,-0.240000000000002,-0.009049835519917927,-900.4800000000075,-0.5599999999999952,-0.009996513091842414,994.5599999999914,94.0799999999839,0.0,99953.28,99953.28,0.0,-99988.79999999999,0.0,-99988.79999999999,-2.7774666666666663,-35.51999999998952,199942.08,-99988.79999999999,-2.7774666666666663,63.66253333331723,-187.3231808333474,-212.1048275000141
82,2025-05-02,2025-05-05,3,26.4,26.25,55.74,55.48,2.1135238095238096,2.112564070623189,2.112570714663094,55.45480685385871,1.0,1.0,1.0,55.48,-0.0004541973306461766,0.0,-0.0004541973306461766,False,True,False,0,1,3807.0,0.0,3807.0,3807.0,-0.0,3807.0,1802.0,0.0,-1802.0,0.0,1802.0,-1802.0,-19.035,-9.01,-28.045,-0.14999999999999858,-0.005698021114637667,-0.0,-0.2600000000000051,-0.004675426607171373,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.045,-215.36818083334742,-240.1498275000141
83,2025-05-05,2025-05-06,1,26.25,26.34,55.48,55.62,2.1116173120728927,2.112570714663094,2.112563127268959,55.645112624225895,1.0,1.0,1.0,55.62,0.00045140159498383156,0.0,0.00045140159498383156,False,False,True,1,0,3798.0,3807.0,0.0,0.0,3807.0,-3807.0,1798.0,-1802.0,0.0,1802.0,-0.0,1802.0,-19.035,-9.01,-28.045,0.08999999999999986,0.0034227072775021385,342.6299999999995,0.14000000000000057,0.002520253359187863,-252.28000000000102,90.34999999999846,0.0,99933.75,99933.75,0.0,-99974.95999999999,0.0,-99974.95999999999,-2.777082222222222,-41.20999999999185,199908.71,-99974.95999999999,-2.777082222222222,59.52791777777624,-155.8402630555712,-180.6219097222379
84,2025-05-06,2025-05-07,1,26.34,26.45,55.62,55.86,2.1119092627599243,2.112563127268959,2.1125465376762587,55.87729471626397,1.0,1.0,1.0,55.86,0.00030956032085778046,0.0,0.00030956032085778046,False,False,True,0,0,3781.0,0.0,0.0,0.0,-0.0,0.0,1790.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.004167461989173493,0.0,0.240000000000002,0.004305711711212013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155.8402630555712,-180.6219097222379
85,2025-05-07,2025-05-08,1,26.45,26.17,55.86,55.27,2.111960259839511,2.1125465376762587,2.1124721239214272,55.28534289098769,1.0,1.0,1.0,55.27,0.0002775603726600004,0.0,0.0002775603726600004,False,False,True,0,0,3822.0,0.0,0.0,0.0,-0.0,0.0,1809.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2799999999999976,-0.010642441762253754,-0.0,-0.5899999999999963,-0.010618294671859043,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155.8402630555712,-180.6219097222379
86,2025-05-08,2025-05-09,1,26.17,26.21,55.27,55.36,2.1121709271270506,2.1124721239214272,2.112473911445215,55.36789436798061,1.0,1.0,1.0,55.36,0.0001425904111886689,0.0,0.0001425904111886689,False,False,True,0,0,3815.0,0.0,0.0,0.0,-0.0,0.0,1806.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0015273007932604667,0.0,0.0899999999999963,0.0016270454642424385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155.8402630555712,-180.6219097222379
87,2025-05-09,2025-05-12,3,26.21,25.98,55.36,54.87,2.1120092378752884,2.112473911445215,2.112461346519056,54.88207221934668,1.0,1.0,1.0,54.87,0.00021999073277176903,0.0,0.00021999073277176903,False,False,True,0,0,3849.0,0.0,0.0,0.0,-0.0,0.0,1822.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.23000000000000043,-0.008814006092861522,-0.0,-0.490000000000002,-0.008890560238530097,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155.8402630555712,-180.6219097222379
88,2025-05-12,2025-05-13,1,25.98,25.87,54.87,54.64,2.112098956320062,2.112461346519056,2.1124199065023594,54.64937503444798,1.0,1.0,1.0,54.64,0.0001715635114212582,0.0,0.0001715635114212582,False,False,True,0,0,3866.0,0.0,0.0,0.0,-0.0,0.0,1830.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.004243015044515674,-0.0,-0.22999999999999687,-0.0042005358083493,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155.8402630555712,-180.6219097222379
89,2025-05-13,2025-05-14,1,25.87,25.72,54.64,54.33,2.1123639191290824,2.1124199065023594,2.112410970969613,54.331439995240686,1.0,1.0,1.0,54.33,2.6504254698475332e-05,0.0,2.6504254698475332e-05,False,False,True,0,0,3889.0,0.0,0.0,0.0,-0.0,0.0,1841.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.15000000000000213,-0.005815096828519236,-0.0,-0.3100000000000023,-0.005689654699102929,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155.8402630555712,-180.6219097222379
90,2025-05-14,2025-05-15,1,25.72,25.95,54.33,54.8,2.111753371868979,2.112410970969613,2.112405419224079,54.817064696661454,1.0,1.0,1.0,54.8,0.0003113510993299017,0.0,0.0003113510993299017,False,False,True,0,0,3855.0,0.0,0.0,0.0,-0.0,0.0,1825.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.23000000000000043,0.008902710242478988,0.0,0.46999999999999886,0.008613633390538089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155.8402630555712,-180.6219097222379
