date,ANGL,BNDX,BWX,CMF,CWB,EMB,FALN,IAGG,ICVT,IGOV,PFF,PFFD,VTEC,VWOB
2023-07-31,27.89,48.74,22.74,56.85,71.9,87.68,25.48,49.31,78.59,39.65,31.22,19.57,,62.89
2023-08-01,27.67,48.48,22.49,56.72,71.6,86.46,25.27,49.21,78.13,39.35,30.88,19.44,,62.06
2023-08-02,27.6,48.48,22.33,56.55,70.67,85.84,25.19,49.23,77.0,39.21,30.73,19.31,,61.61
2023-08-03,27.48,48.35,22.28,56.22,70.46,85.11,25.11,49.06,77.02,39.08,30.48,19.08,,61.1
2023-08-04,27.58,48.5,22.47,56.45,70.3,86.24,25.24,49.19,76.71,39.44,30.69,19.23,,61.84
2023-08-07,27.63,48.4,22.36,56.33,70.63,85.96,25.29,49.12,76.87,39.27,30.75,19.26,,61.75
2023-08-08,27.66,48.67,22.37,56.43,70.16,86.18,25.33,49.34,76.67,39.37,30.71,19.24,,61.84
2023-08-09,27.64,48.63,22.37,56.52,69.89,86.36,25.28,49.3,76.29,39.33,30.71,19.22,,61.88
2023-08-10,27.58,48.48,22.24,56.5,69.76,86.03,25.28,49.2,76.19,39.15,30.64,19.16,,61.69
2023-08-11,27.57,48.38,22.14,56.36,69.86,85.83,25.25,49.08,76.09,38.87,30.7,19.17,,61.65
2023-08-14,27.56,48.28,22.04,56.54,70.01,85.14,25.24,49.03,76.25,38.67,30.68,19.18,,61.05
2023-08-15,27.49,48.16,22.0,56.51,69.46,84.42,25.2,48.92,75.77,38.52,30.47,19.06,,60.65
2023-08-16,27.37,48.15,21.88,56.36,69.15,84.26,25.11,48.91,75.29,38.44,30.3,18.96,,60.51
2023-08-17,27.26,48.08,21.89,56.25,68.6,84.19,25.02,48.9,74.77,38.4,30.19,18.91,,60.37
2023-08-18,27.3,48.24,22.01,56.11,68.59,84.17,25.07,48.95,74.67,38.55,30.14,18.86,,60.4
2023-08-21,27.3,48.06,21.87,55.94,68.67,83.75,25.03,48.94,74.84,38.38,29.99,18.74,,60.03
2023-08-22,27.3,48.19,21.87,55.92,68.26,83.98,25.02,48.92,74.96,38.43,30.0,18.73,,60.21
2023-08-23,27.49,48.56,22.15,56.04,68.89,85.33,25.19,49.31,75.33,38.82,30.28,18.94,,61.09
2023-08-24,27.34,48.53,22.0,55.98,68.37,84.75,25.06,49.18,74.54,38.57,30.14,18.83,,60.8
2023-08-25,27.44,48.49,21.97,55.92,68.57,84.88,25.12,49.18,74.78,38.5,30.22,18.89,,60.99
2023-08-28,27.54,48.5,21.94,56.04,68.73,85.15,25.23,49.18,74.88,38.5,30.31,18.96,,61.09
2023-08-29,27.7,48.61,22.16,56.19,69.31,86.03,25.35,49.26,75.37,38.89,30.5,19.03,,61.72
2023-08-30,27.72,48.53,22.12,56.11,69.63,85.8,25.4,49.18,75.82,38.89,30.53,19.06,,61.54
2023-08-31,27.74,48.76,22.16,56.16,69.78,85.72,25.44,49.4,75.89,38.87,30.75,19.19,,61.54
2023-09-01,27.65,48.57,21.97,55.98,69.7,85.15,25.33,49.3,75.99,38.52,30.66,19.2,,61.07
2023-09-05,27.49,48.27,21.72,55.89,69.54,84.32,25.21,49.03,75.67,38.04,30.43,19.1,,60.51
2023-09-06,27.45,48.27,21.62,55.97,69.38,84.19,25.19,48.94,75.65,38.03,30.34,19.0,,60.42
2023-09-07,27.54,48.39,21.7,55.8,69.05,84.64,25.27,49.06,75.32,38.04,30.32,18.94,,60.69
2023-09-08,27.53,48.39,21.68,55.75,69.04,84.71,25.24,49.1,75.29,38.03,30.45,18.99,,60.8
2023-09-11,27.56,48.28,21.73,55.82,69.25,84.58,25.26,49.0,75.5,38.17,30.37,18.98,,60.71
2023-09-12,27.54,48.27,21.71,55.87,69.15,84.64,25.23,49.01,75.46,38.09,30.34,18.96,,60.7
2023-09-13,27.61,48.32,21.68,55.96,69.04,84.69,25.31,49.05,75.22,38.1,30.42,19.02,,60.73
2023-09-14,27.62,48.43,21.69,55.83,69.41,84.72,25.32,49.2,75.55,37.98,30.53,19.09,,60.77
2023-09-15,27.56,48.27,21.64,55.77,69.01,84.44,25.25,49.03,75.25,37.82,30.51,19.02,,60.59
2023-09-18,27.57,48.2,21.6,55.86,68.67,84.49,25.28,49.0,75.05,37.81,30.62,19.14,,60.6
2023-09-19,27.49,48.11,21.55,55.76,68.84,84.39,25.21,48.86,74.95,37.75,30.63,19.15,,60.53
2023-09-20,27.42,48.18,21.53,55.81,68.55,84.32,25.17,48.91,74.78,37.74,30.62,19.14,,60.47
2023-09-21,27.25,48.13,21.51,55.35,68.01,83.47,24.97,48.87,74.1,37.67,30.21,18.87,,59.91
2023-09-22,27.28,48.16,21.49,55.48,67.8,83.81,25.0,48.88,73.99,37.67,30.32,18.94,,60.13
2023-09-25,27.22,47.97,21.34,55.09,67.84,83.33,24.95,48.7,73.96,37.4,30.23,18.89,,59.77
2023-09-26,27.06,47.94,21.23,54.95,67.56,82.78,24.84,48.66,73.71,37.23,30.04,18.74,,59.33
2023-09-27,27.06,47.81,21.12,54.83,67.73,82.42,24.78,48.59,73.89,36.98,30.05,18.74,,59.2
2023-09-28,27.16,47.76,21.17,54.65,67.89,82.61,24.86,48.66,74.25,37.09,30.15,18.78,,59.3
2023-09-29,27.06,47.83,21.24,54.84,67.8,82.52,24.8,48.78,74.21,37.17,30.15,18.81,,59.16
2023-10-02,26.77,47.57,20.97,54.38,67.41,81.27,24.51,48.55,73.9,36.79,29.62,18.55,,58.29
2023-10-03,26.48,47.41,20.89,54.27,66.62,80.36,24.25,48.37,73.03,36.65,29.05,18.13,,57.62
2023-10-04,26.56,47.51,21.0,54.43,66.64,80.74,24.32,48.5,73.05,36.8,29.0,18.02,,57.81
2023-10-05,26.57,47.59,21.13,54.45,66.45,80.71,24.35,48.53,72.56,36.99,28.98,17.95,,57.83
2023-10-06,26.59,47.49,20.93,54.12,66.97,80.74,24.35,48.43,73.12,36.99,28.88,17.84,,57.87
2023-10-09,26.8,47.79,21.17,54.38,66.84,81.14,24.55,48.71,73.15,37.24,29.05,18.0,,58.12
2023-10-10,26.79,47.72,21.3,54.51,67.38,81.27,24.56,48.71,73.52,37.36,29.17,18.08,,58.19
2023-10-11,26.75,48.01,21.38,54.96,67.48,81.93,24.56,48.92,73.69,37.54,29.3,18.17,,58.67
2023-10-12,26.62,47.76,21.07,54.78,67.05,81.07,24.44,48.75,73.31,37.07,29.02,17.98,,58.16
2023-10-13,26.66,47.96,21.13,54.94,66.82,81.3,24.44,48.89,72.95,37.17,28.92,17.9,,58.32
2023-10-16,26.65,47.77,21.16,54.65,67.09,81.21,24.42,48.8,73.25,37.15,28.94,17.91,,58.18
2023-10-17,26.53,47.5,21.01,54.35,67.22,80.82,24.35,48.61,73.52,37.0,28.75,17.77,,57.99
2023-10-18,26.41,47.41,20.9,54.23,66.67,80.3,24.24,48.54,72.91,36.74,28.64,17.69,,57.51
2023-10-19,26.33,47.38,20.9,54.06,66.16,79.71,24.16,48.48,72.47,36.78,28.34,17.49,,57.2
2023-10-20,26.35,47.48,20.95,54.16,65.72,80.15,24.18,48.5,71.94,36.87,28.51,17.64,,57.44
2023-10-23,26.46,47.61,21.05,54.15,65.47,80.61,24.29,48.57,71.72,37.1,28.56,17.68,,57.71
2023-10-24,26.57,47.72,21.07,54.2,65.77,81.25,24.36,48.65,71.92,36.97,28.82,17.9,,58.17
2023-10-25,26.42,47.44,20.86,53.93,65.33,80.64,24.26,48.43,71.24,36.68,28.56,17.72,,57.76
2023-10-26,26.55,47.67,20.97,54.15,65.12,80.96,24.35,48.68,71.18,36.81,28.58,17.75,,57.91
2023-10-27,26.52,47.75,21.03,54.14,64.89,81.0,24.34,48.74,70.88,36.86,28.43,17.61,,57.91
2023-10-30,26.54,47.69,21.07,54.03,64.68,81.21,24.37,48.73,70.69,36.98,28.46,17.64,,58.03
2023-10-31,26.73,47.68,20.91,54.09,64.82,81.19,24.51,48.7,70.88,36.75,28.58,17.71,,58.02
2023-11-01,26.88,47.86,21.0,54.15,64.91,81.89,24.56,49.02,70.82,36.97,28.93,18.03,,58.51
2023-11-02,27.15,48.06,21.23,54.58,65.66,82.71,24.79,49.09,71.65,37.33,29.52,18.46,,59.04
2023-11-03,27.48,48.27,21.51,54.93,66.47,83.52,25.14,49.21,72.47,37.78,29.99,18.62,,59.57
2023-11-06,27.33,48.08,21.46,54.88,66.02,82.83,25.09,49.05,71.93,37.67,29.82,18.56,,59.1
2023-11-07,27.31,48.34,21.51,55.24,66.22,83.11,25.09,49.33,72.49,37.74,29.74,18.49,,59.42
2023-11-08,27.37,48.48,21.56,55.35,66.17,83.27,25.14,49.45,72.22,37.9,29.76,18.5,,59.49
2023-11-09,27.19,48.29,21.38,55.22,65.64,82.42,25.02,49.28,71.63,37.56,29.45,18.31,,58.96
2023-11-10,27.32,48.33,21.41,55.36,65.89,82.78,25.17,49.3,71.91,37.62,29.53,18.41,,59.16
2023-11-13,27.3,48.31,21.44,55.46,66.05,82.34,25.14,49.23,72.05,37.68,29.69,18.48,,58.92
2023-11-14,27.61,48.69,21.89,55.75,67.09,83.77,25.4,49.61,73.1,38.55,30.07,18.73,,60.0
2023-11-15,27.56,48.62,21.77,55.75,67.32,83.25,25.34,49.49,73.46,38.32,30.07,18.77,,59.66
2023-11-16,27.67,48.81,21.88,55.99,67.06,83.94,25.43,49.71,73.14,38.47,30.13,18.79,,60.01
2023-11-17,27.71,48.86,22.01,56.0,67.34,84.21,25.48,49.8,73.39,38.78,30.15,18.85,,60.21
2023-11-20,27.76,48.91,22.15,56.16,67.71,84.74,25.48,49.75,73.76,38.97,30.2,18.86,,60.54
2023-11-21,27.78,48.95,22.13,56.28,67.43,84.74,25.51,49.89,73.47,38.98,30.09,18.76,,60.54
2023-11-22,27.82,48.94,22.04,56.29,67.57,85.16,25.54,49.92,73.61,38.86,29.94,18.67,,60.85
2023-11-24,27.79,48.72,22.03,56.36,67.71,84.99,25.51,49.65,73.72,38.84,29.98,18.71,,60.76
2023-11-27,27.88,48.97,22.15,56.35,67.71,85.36,25.61,49.89,73.8,39.11,30.19,18.83,,60.98
2023-11-28,28.01,49.11,22.27,56.5,67.85,85.8,25.69,50.06,73.96,39.37,30.29,18.88,,61.35
2023-11-29,28.2,49.36,22.37,56.9,68.29,86.48,25.86,50.25,74.38,39.56,30.52,19.08,,61.73
2023-11-30,28.19,49.23,22.15,56.89,68.38,85.87,25.84,50.03,74.38,39.11,30.66,19.14,,61.34
2023-12-01,28.28,49.44,22.4,56.98,69.02,86.85,25.95,50.39,75.15,39.52,30.82,19.33,,61.96
2023-12-04,28.23,49.47,22.22,56.92,69.11,86.25,25.9,50.29,75.1,39.34,30.62,19.17,,61.64
2023-12-05,28.27,49.73,22.27,56.98,68.93,86.75,25.9,50.56,74.98,39.48,30.65,19.09,,61.9
2023-12-06,28.26,49.88,22.39,57.22,69.0,87.23,25.92,50.74,74.99,39.66,30.7,19.11,,62.27
2023-12-07,28.28,49.83,22.5,57.23,69.36,87.14,25.91,50.61,75.4,39.77,30.72,19.17,,62.18
2023-12-08,28.24,49.62,22.33,57.07,69.41,86.84,25.89,50.51,75.58,39.43,30.66,19.05,,62.12
2023-12-11,28.24,49.6,22.22,57.06,69.6,86.7,25.89,50.57,75.84,39.37,30.53,18.96,,61.9
2023-12-12,28.34,49.72,22.29,57.18,69.49,86.88,25.98,50.64,75.85,39.56,30.54,18.99,,62.07
2023-12-13,28.73,50.13,22.7,57.42,70.44,88.32,26.33,51.03,76.65,40.27,30.97,19.28,,63.16
2023-12-14,28.95,50.3,22.89,57.66,71.47,88.87,26.35,49.29,77.53,40.75,31.18,19.61,,63.71
2023-12-15,28.91,50.42,22.89,57.64,71.47,88.75,26.35,49.47,77.53,40.7,31.05,19.52,,63.77
2023-12-18,28.93,50.36,22.77,57.65,71.4,88.77,26.36,49.51,77.63,40.66,30.95,19.44,,63.77
2023-12-19,29.04,50.62,22.96,57.65,71.84,88.99,26.48,49.62,78.18,40.95,31.12,19.56,,63.93
2023-12-20,28.99,50.85,22.95,57.85,71.22,89.0,26.46,49.78,77.43,41.02,31.11,19.56,,64.0
2023-12-21,29.06,50.78,23.12,57.89,71.78,89.16,26.52,49.82,78.13,41.32,31.19,19.62,,64.04
2023-12-22,29.01,49.4,23.14,57.84,71.87,89.04,26.45,49.7,78.34,41.36,31.23,19.63,,63.68
2023-12-26,29.01,49.42,23.2,57.89,72.15,89.36,26.45,49.79,78.5,41.42,31.25,19.67,,63.83
2023-12-27,28.97,49.71,23.35,58.09,72.47,89.68,26.52,50.02,78.86,41.77,31.4,19.71,,64.11
2023-12-28,28.84,49.54,23.19,57.95,72.44,89.43,26.45,49.87,78.82,41.52,31.31,19.54,,63.95
2023-12-29,28.78,49.37,23.18,57.94,72.15,89.06,26.4,49.8,78.59,41.33,31.19,19.4,,63.75
2024-01-02,28.69,49.18,22.96,57.86,71.56,88.18,26.28,49.63,77.82,40.82,31.15,19.42,,63.18
2024-01-03,28.64,49.33,22.89,58.03,70.81,87.84,26.25,49.71,77.08,40.87,31.16,19.45,,62.85
2024-01-04,28.53,49.03,22.72,57.9,70.62,87.44,26.17,49.48,76.88,40.53,31.12,19.43,,62.53
2024-01-05,28.54,48.91,22.74,57.86,70.73,87.17,26.2,49.43,76.72,40.39,31.12,19.39,,62.28
2024-01-08,28.72,49.0,22.82,57.94,71.19,87.28,26.34,49.52,77.28,40.56,31.41,19.56,,62.35
2024-01-09,28.83,48.96,22.71,58.02,71.13,86.94,26.49,49.4,77.3,40.4,31.42,19.6,,62.13
2024-01-10,28.87,48.89,22.69,57.93,71.37,87.56,26.55,49.33,77.56,40.36,31.44,19.58,,62.57
2024-01-11,29.06,49.1,22.77,58.04,71.34,88.35,26.66,49.54,77.55,40.55,31.51,19.6,,63.11
2024-01-12,29.13,49.1,22.81,57.94,71.26,88.51,26.72,49.56,77.37,40.58,31.58,19.7,,63.2
2024-01-16,28.97,48.86,22.46,57.77,71.02,87.69,26.6,49.36,77.29,39.98,31.45,19.59,,62.66
2024-01-17,28.87,48.72,22.35,57.6,70.67,87.36,26.51,49.25,76.88,39.74,31.33,19.55,,62.41
2024-01-18,28.89,48.7,22.34,57.44,70.76,87.45,26.54,49.18,77.1,39.7,31.25,19.49,,62.47
2024-01-19,28.94,48.79,22.41,57.33,71.11,87.49,26.55,49.25,77.37,39.79,31.49,19.63,,62.54
2024-01-22,28.95,48.81,22.39,57.49,71.54,87.55,26.59,49.32,77.82,39.81,31.61,19.74,,62.61
2024-01-23,28.91,48.7,22.32,57.42,71.45,87.1,26.58,49.22,77.88,39.64,31.57,19.72,,62.36
2024-01-24,28.88,48.61,22.37,57.34,71.27,86.86,26.58,49.17,77.59,39.73,31.68,19.79,,62.18
2024-01-25,29.1,48.8,22.4,57.49,71.36,87.48,26.74,49.33,77.64,39.77,31.96,19.97,,62.69
2024-01-26,29.09,48.73,22.38,57.46,71.26,87.61,26.76,49.27,77.69,39.8,31.99,19.99,,62.69
2024-01-29,29.14,48.91,22.45,57.67,71.76,87.94,26.81,49.52,78.22,39.98,32.1,20.04,,62.94
2024-01-30,29.11,48.89,22.47,57.7,71.6,88.14,26.76,49.53,78.01,39.96,32.18,20.1,100.66,63.05
2024-01-31,29.06,49.08,22.47,57.95,71.14,87.98,26.72,49.71,77.51,39.96,32.06,20.1,101.11,62.97
2024-02-01,29.02,49.1,22.62,58.0,71.52,88.35,26.7,49.83,77.58,40.32,32.11,20.21,101.37,63.14
2024-02-02,28.87,48.86,22.34,57.74,71.43,87.64,26.56,49.62,77.59,39.85,31.98,20.14,101.03,62.61
2024-02-05,28.67,48.64,22.13,57.47,70.96,86.9,26.4,49.45,77.27,39.42,31.63,19.83,100.74,62.2
2024-02-06,28.78,48.79,22.28,57.54,71.37,87.69,26.48,49.49,77.65,39.63,31.68,19.81,100.82,62.65
2024-02-07,28.81,48.71,22.24,57.5,71.51,87.57,26.52,49.37,77.74,39.57,31.7,19.87,100.87,62.59
